"cas_palu_confirme","tempmax_mean","tempmin_mean","temp_mean","feelslikemax_mean","feelslikemin_mean","feelslike_mean","dew_mean","humidity_mean","precip_mean","precipprob_mean","precipcover_mean","snowdepth_mean","windgust_mean","windspeed_mean","winddir_mean","sealevelpressure_mean","cloudcover_mean","solarradiation_mean","solarenergy_mean","uvindex_mean","moonphase_mean","tempmax_max","tempmin_max","temp_max","feelslikemax_max","feelslikemin_max","feelslike_max","dew_max","humidity_max","precip_max","precipprob_max","precipcover_max","snowdepth_max","windgust_max","windspeed_max","winddir_max","sealevelpressure_max","cloudcover_max","solarradiation_max","solarenergy_max","uvindex_max","moonphase_max","tempmax_min","tempmin_min","temp_min","feelslikemax_min","feelslikemin_min","feelslike_min","dew_min","humidity_min","precip_min","precipprob_min","precipcover_min","windgust_min","windspeed_min","winddir_min","sealevelpressure_min","cloudcover_min","solarradiation_min","solarenergy_min","uvindex_min","moonphase_min","mean_night_duration","VHI_mean","VCI_mean","TCI_mean"
763,35.2857142857143,22.9428571428571,28.2857142857143,38.6285714285714,22.9428571428571,30.3285714285714,21.8142857142857,71.0142857142857,0.857142857142857,42.8571428571429,4.76142857142857,0,25.3,14.7428571428571,158.457142857143,1010.71428571429,62.5,235.9,20.3142857142857,8.57142857142857,0.781428571428571,37,24.8,29.7,43.3,24.8,33.1,23.8,78,2.5,100,12.5,0,31.7,18.4,238,1011.7,93.9,261.7,22.7,9,0.89,30,20.5,27,32.6,20.5,28.7,19.3,63.4,0,0,0,20.5,9.4,62.7,1009.2,26.8,162.9,14,6,0.67,1440,51.948746345862,67.5728067299332,36.3251911572736
755,35.8714285714286,21.5857142857143,28.1,37.6428571428571,21.5857142857143,29.2714285714286,19.8,65.1714285714286,0,0,0,0,25.8714285714286,11.8714285714286,197.342857142857,1010.35714285714,58.3428571428571,244.957142857143,21.1428571428571,8.85714285714286,0.311428571428571,37.9,23.1,28.8,39.6,23.1,30.9,22.3,74.5,0,0,0,0,28.8,15.9,307.8,1011.7,90.9,260.9,22.6,9,0.96,33.1,18.7,27.3,35.3,18.7,27.5,15.7,52.1,0,0,0,23.4,7.6,101.8,1009.1,16.5,234.5,20.2,8,0,1440,51.3170897746327,70.4958469912259,32.1384942542423
702,35.1285714285714,22.4142857142857,28.1428571428571,36.8428571428571,22.4142857142857,29.2428571428571,19.5571428571429,62.6,0.115142857142857,28.5714285714286,1.78571428571429,0,27.1571428571429,12.5857142857143,241.557142857143,1010.27142857143,79.9142857142857,221.142857142857,19.1,8.14285714285714,0.252857142857143,37.3,25,29.3,39.4,25,31.4,22.4,71.4,0.706,100,8.33,0,35.3,15.8,306.8,1011.5,95,254.9,21.9,9,0.35,32.3,18.1,26.8,31.2,18.1,27.2,15.9,51.3,0,0,0,17.3,9.9,68.9,1009.2,42.9,175,15.2,7,0.16,1440,51.2097260933934,72.2741701887112,30.1453125114393
459,35.2,21.5,27.9714285714286,35.9,21.5,28.3571428571429,17.6857142857143,56.6714285714286,0.0285714285714286,14.2857142857143,0.595714285714286,0,21.5571428571429,10.5142857142857,143.8,1011.51428571429,79.2,219.342857142857,18.9714285714286,7.85714285714286,0.475714285714286,38,24.1,29.4,38.2,24.1,30.1,19.9,65.3,0.2,100,4.17,0,26.6,14.8,359,1012.3,93.3,238.9,20.7,8,0.58,31.9,19.5,26.8,32.7,19.5,27.1,14.8,48.2,0,0,0,16.6,8.5,27.6,1010.5,64.7,199.1,17.2,7,0.38,1440,51.5938675362654,74.3132208010163,28.8744236706483
329,36.9571428571429,18.8857142857143,27.4714285714286,35.1571428571429,18.8857142857143,26.9142857142857,12.9,45.2142857142857,0,0,0,0,25.4,11.9,73.9285714285714,1009.78571428571,51.9714285714286,236.257142857143,20.4285714285714,8.42857142857143,0.721428571428571,38,20.1,28.1,36.6,20.1,27.4,15,50.6,0,0,0,0,26.6,14.8,99.2,1011,92.2,242.9,21,9,0.83,35.9,16.9,26.5,34.1,16.9,25.8,10.5,37.8,0,0,0,22.7,10.1,57.3,1008.9,26.7,215.6,18.5,8,0.62,1440,52.6407867190814,76.7930994659963,28.4884337436069
286,36.4142857142857,17.5714285714286,26.3571428571429,34.6857142857143,17.5714285714286,25.7285714285714,11.2,42.6,0,0,0,0,29.7142857142857,13.7,80.3571428571429,1010.82857142857,29.7714285714286,237.285714285714,20.4857142857143,8.28571428571429,0.54,36.9,19.2,27.5,35.7,19.2,27,13.2,45.5,0,0,0,0,33.1,15.1,91.7,1013.4,64.3,243.5,21,9,0.97,35.5,16.3,25.5,33.5,16.3,24.9,9.8,37.8,0,0,0,25.2,12.3,72.7,1008.2,18.2,231.8,20.2,8,0,1440,53.4085241362302,78.9641804196618,27.8529489122256
293,35.7,19.9,27.3,34.0285714285714,19.9,26.6,9.65714285714286,36.4,0,0,0,0,27.3571428571429,14.4857142857143,79.8714285714286,1013.64285714286,37.9714285714286,210.585714285714,18.1571428571429,7.28571428571429,0.198571428571429,36.4,23.2,28.9,35.4,23.2,28,13.6,44.1,0,0,0,0,33.1,22.3,107.5,1015.6,62.3,236.3,20.3,8,0.3,35,16.6,25.8,32.4,16.6,24.9,3.5,25.8,0,0,0,20.2,10.1,52.9,1011.7,14.5,147.3,12.7,5,0.1,1440,58.3408169597086,80.6000288770656,36.0816154175334
230,35.5428571428571,17.2714285714286,26.2571428571429,33.1714285714286,17.2714285714286,25.4428571428571,8.1,34.8428571428571,0,0,0,0,28.0857142857143,14.2285714285714,69.9,1012.25714285714,40.7142857142857,229.785714285714,19.8571428571429,8,0.428571428571429,36.2,18.7,27.1,33.7,18.7,26.3,10.1,39.4,0,0,0,0,33.8,20.1,90.6,1013.5,84.7,236.3,20.4,8,0.53,34.7,15,25.2,32.5,15,24.3,5,27,0,0,0,22,10.8,40.4,1011.3,15.6,220.2,19,8,0.33,1440,60.7063319162889,82.0435137960646,39.369069882836
124,34.1,16.4,25.1428571428571,32,16.4,24.4,6.44285714285714,32.6714285714286,0,0,0,0,28.8571428571429,12.6285714285714,71.5571428571429,1011.51428571429,39.7142857142857,232.5,19.9571428571429,8,0.668571428571429,35.2,19,26.1,33.3,19,25.5,11.3,42.7,0,0,0,0,34.2,15.8,83.7,1012.2,78.5,236.2,20.4,8,0.77,32.9,14.9,23.6,30.6,14.9,23,4,27.9,0,0,0,23.4,10.4,40.7,1010.6,20.7,225,19.2,8,0.56,1440,73.5834428575304,90.2637766693578,56.9033523823276
134,34.525,17.9875,26.525,32.6375,17.9875,25.7125,6.9375,30.5125,0,0,0,0,32.675,15.7625,74.9625,1012.625,56.6375,219.8875,18.9375,7.75,0.60875,36,22.8,28.6,33.7,22.8,27.8,10.5,33.7,0,0,0,0,36.4,18.4,85,1014.2,86.7,238.6,20.5,8,0.98,32.8,15,24.3,31,15,23.6,4.8,27.4,0,0,0,28.1,11.9,65,1010,19.8,188.6,16.3,7,0,1440,58.3656654579471,76.9844126978306,39.7470699093559
137,34.6571428571429,18.5285714285714,26.2857142857143,33.2714285714286,18.5285714285714,25.6,8.37142857142857,34.3428571428571,0,0,0,0,25.3428571428571,11.6428571428571,71.4285714285714,1011.32857142857,68.6714285714286,199.557142857143,17.2428571428571,7.28571428571429,0.147142857142857,37.2,21.2,27.9,35.5,21.2,27.1,9.4,40.5,0,0,0,0,27,14.8,89.3,1012.7,79.8,236.7,20.5,8,0.25,30.5,15.9,24.6,29.3,15.9,23.9,7.4,31.4,0,0,0,24.1,10.1,55.8,1010.1,48.5,145.5,12.4,6,0.05,1440,57.7851603580244,76.7952209376325,38.7751001659066
113,36.3857142857143,17.7,26.7428571428571,34.3571428571429,17.7,25.9,6.68571428571429,30.1714285714286,0,0,0,0,24.8857142857143,12.5714285714286,139.785714285714,1012.17142857143,28.8857142857143,240.371428571429,20.7857142857143,8.14285714285714,0.372857142857143,39,19.5,28,37,19.5,27.2,9.2,33.9,0,0,0,0,29.9,15.5,338.9,1014.6,51,243,21.1,9,0.48,31.4,16.1,24.7,29.3,16.1,24.1,2.6,24.3,0,0,0,18.7,9.9,41.4,1010.4,12.1,237.3,20.3,8,0.25,1440,58.1881300088131,77.9449785324058,38.4311608402416
100,34.9571428571429,16.7285714285714,25.2857142857143,32.8714285714286,16.7285714285714,24.4428571428571,4.25714285714286,28.0857142857143,0,0,0,0,26.2142857142857,11.6142857142857,46.7,1012.92857142857,51.0142857142857,240.371428571429,20.8,8.85714285714286,0.615714285714286,37,18.7,27.2,35.1,18.7,26.3,8,33.7,0,0,0,0,33.1,13.7,70.7,1014.1,81.5,251.2,21.8,9,0.75,30.8,14.1,22.9,28.8,14.1,22.2,0.3,24.4,0,0,0,21.6,9.9,2.4,1011.5,19.9,224.9,19.3,8,0.5,1440,56.6253724931466,79.3560896424332,33.8947973064702
121,36.5428571428571,18.1142857142857,26.8571428571429,34.5857142857143,18.1142857142857,25.9285714285714,6.22857142857143,29.5285714285714,0,0,0,0,23.0285714285714,11,122.428571428571,1010.61428571429,44.3,251.814285714286,21.7285714285714,9,0.85,38,19.5,28.3,36.6,19.5,27.3,8.3,33.9,0,0,0,0,29.2,12.2,324,1012.6,75,256,22,9,0.95,34.8,16.3,25.4,32.2,16.3,24.5,1.9,24.1,0,0,0,17.6,9.7,6.1,1009.7,22.3,242.8,20.9,9,0.75,1440,57.4641301645173,78.810604953525,36.1174639131084
105,37.8714285714286,20.5428571428571,28.9857142857143,35.9571428571429,20.5428571428571,27.9285714285714,5.42857142857143,24.1,4.55885714285714,14.2857142857143,0.595714285714286,0,29.4714285714286,12.8714285714286,64.3571428571429,1009.6,40.9571428571429,252.328571428571,21.7714285714286,9,0.09,39,21.3,29.5,38,21.3,28.4,9.1,31.7,31.912,100,4.17,0,38.5,18.7,83.8,1010.6,74.2,257.3,22.1,9,0.19,37.4,19.5,28.1,35.4,19.5,27.2,2.2,18.5,0,0,0,20.9,9.9,23,1008.5,16.5,246.7,21.3,9,0,1440,58.2624835438199,79.1208776271704,37.4040093541145
106,38.8857142857143,21.3571428571429,29.7285714285714,37.1428571428571,21.3571428571429,28.6285714285714,3.18571428571429,19.5,0,0,0,0,29.5142857142857,14.2,143.8,1010.8,69.6,259.171428571429,22.3428571428571,9,0.324285714285714,40.3,24.8,31.9,39.1,24.8,30.8,5.4,21.8,0,0,0,0,36.7,22.3,331,1011.8,91.4,265.6,22.9,9,0.43,36.9,19,27.8,34,19,26.8,0.4,17.4,0,0,0,18,10.1,59.8,1009.6,49,252.9,21.7,9,0.22,1440,56.2671401035906,78.1505140251584,34.3834538863765
106,36.9,22.2285714285714,29.1,35,22.2285714285714,28.0285714285714,4.17142857142857,21.7428571428571,0,0,0,0,31.0142857142857,15.9142857142857,119.457142857143,1010.71428571429,51.5571428571429,258.571428571429,22.3571428571429,9,0.561428571428571,39,24.3,30.4,38.4,24.3,29.3,6.5,26.6,0,0,0,0,36.7,22.3,313.4,1012.5,96.2,279.3,24.1,10,0.66,35,20.7,27.7,32.8,20.7,26.8,0.1,17.2,0,0,0,22.3,11.2,12.5,1009,12.1,216.5,18.8,8,0.46,1440,52.9861907568544,75.2872008486228,30.6853630274835
78,34.1714285714286,17.9714285714286,26.1857142857143,33.3714285714286,17.9714285714286,25.3857142857143,1.25714285714286,21.0571428571429,0,0,0,0,32.2,16.8142857142857,52.3142857142857,1013.05714285714,18.9857142857143,287.728571428571,24.8428571428571,10,0.795714285714286,35.8,19.3,27.4,40.7,19.3,26.4,2.6,24.8,0,0,0,0,36,22.3,72.4,1015,45.4,296.4,25.4,10,0.89,31.9,16,24.6,30.5,16,24.1,0.3,18.9,0,0,0,28.1,11.9,28.8,1010.2,5.1,281.4,24.3,10,0.69,1440,49.2058776723014,73.0364938247083,25.3752520216836
90,37.6714285714286,20.4857142857143,28.8428571428571,34.8285714285714,20.4857142857143,27.6142857142857,1.05714285714286,17.8571428571429,0,0,0,0,27.7142857142857,13.9142857142857,87.6142857142857,1011.21428571429,34.1714285714286,293.171428571429,25.3,10,0.315714285714286,39,21.5,29.9,36.1,21.5,28.6,2.3,19.3,0,0,0,0,30.6,18.4,359.6,1012.1,64.6,298.8,25.8,10,0.96,36,19.6,27.9,33.4,19.6,26.7,-1,15.1,0,0,0,25.2,11.2,33.6,1010.6,7.1,285.3,24.7,10,0,1440,50.8708675548284,71.1978169210029,30.544261999925
74,39,22.1428571428571,30.5142857142857,36.1714285714286,22.1428571428571,29.1,1.88571428571429,17.2714285714286,0,0,0,0,29.6714285714286,18.4285714285714,85.8142857142857,1009.98571428571,9.34285714285714,300.657142857143,25.8714285714286,10,0.27,41.1,24.1,31.9,38.6,24.1,30.5,4.5,19.2,0,0,0,0,37.4,33.2,291.7,1011.5,25.3,302.9,26,10,0.38,37.9,19.8,29.9,35,19.8,28.5,0.1,15.6,0,0,0,22.7,11.2,11.1,1008.3,0,297.7,25.8,10,0.17,1440,54.9050896938401,71.6551200710162,38.1549891373124
46,39.4,26.0857142857143,32.6142857142857,40.9857142857143,26.0571428571429,32.0428571428571,11.9,30.2,0,0,0,0,33.9285714285714,18.0571428571429,272.4,1008.38571428571,45.1285714285714,282.8,24.4285714285714,9.71428571428571,0.511428571428571,41.3,28.8,33.4,44.7,28.6,33.1,16.9,41.2,0,0,0,0,39.2,22.7,294,1010.4,82.8,301.8,26.1,10,0.61,37.3,24,32,38.8,24,30.5,5.1,19.8,0,0,0,28.4,12.2,222.3,1006.9,1.7,259.6,22.5,9,0.41,1440,58.8600089217677,74.3874834359294,43.3326557144974
36,39.0857142857143,27.5428571428571,33.4428571428571,40.6,27.7285714285714,33.5142857142857,15.2857142857143,35.5285714285714,0.1,71.4285714285714,4.16714285714286,0,32.8714285714286,17,271.171428571429,1009.54285714286,38.1714285714286,270.8,23.4285714285714,9.28571428571429,0.744285714285714,40.1,29.4,34.9,45,29.4,34.6,19.1,46.3,0.2,100,8.33,0,45.4,22.3,348.1,1010.4,58.6,294.5,25.5,10,0.84,37.3,25,32.1,38.4,25,32.1,12.7,27.8,0,0,0,23.8,11.2,35,1008.8,24.8,220,19,7,0.64,1431.42857142857,61.3658976371842,76.9106956433768,45.8211809387111
24,39.6571428571429,28.5857142857143,34.5,40.2571428571429,29.2,34.8428571428571,15.7714285714286,34.3428571428571,0,0,0,0,31.5857142857143,15.8714285714286,190.085714285714,1008.28571428571,54.7142857142857,267.628571428571,23.1,9.57142857142857,0.544285714285714,40.9,30,35.6,41.4,31.2,35.6,18.8,42.7,0,0,0,0,45.7,22.3,354,1009.6,76.3,292.3,25.2,10,0.97,38.1,27,33.3,39,27.1,33.6,11.1,24.2,0,0,0,20.9,9.9,13.4,1006.7,36.2,204.6,17.6,8,0,1440,63.2848672385168,78.8237763539709,47.7456152430688
24,41.0857142857143,26.0714285714286,33.7285714285714,39.9285714285714,25.6571428571429,32.1,7,20.2428571428571,0,0,0,0,25.0571428571429,20.2714285714286,288.257142857143,1008.77142857143,34.6285714285714,309.257142857143,26.6428571428571,10,0.217142857142857,42,28.3,34.6,43.2,27.2,33.1,9.6,23.8,0,0,0,0,28.1,61.4,358.5,1009.7,83.6,318.7,27.3,10,0.32,40,24.1,32.5,37.7,24.1,30.8,3.6,16.7,0,0,0,20.9,11.2,46.7,1008.1,1,294.9,25.5,10,0.11,1440,59.3068573778326,81.5123824360395,37.1013123450857
11,41.7,28,34.9,41.0714285714286,27.8571428571429,33.9428571428571,11.7857142857143,26.2571428571429,0,0,0,0,39.3,19.3857142857143,280.842857142857,1008.17142857143,24.4,309.442857142857,26.7142857142857,10,0.464285714285714,43,30,36.1,41.9,29.6,35.2,14.7,32.2,0,0,0,0,46.1,22.7,312,1008.6,56.9,314.3,27.1,10,0.57,40.4,25.8,33.8,39.9,25.8,32.5,8.8,23.1,0,0,0,31.7,15.5,267.2,1007.8,5.9,306.7,26.4,10,0.36,1440,53.9979684646684,81.9783117968627,26.0175953690452
21,40.9571428571429,26.3142857142857,34.3,41.2285714285714,26.3,34.4285714285714,14.3142857142857,33.1428571428571,0.571428571428571,14.2857142857143,0.595714285714286,0,36.8857142857143,18,231.2,1008.52857142857,39.5,299.2,25.8285714285714,10,0.697142857142857,42.6,29,36.2,44.1,29.1,37,21.6,55.4,4,100,4.17,0,40.7,22.3,288.3,1009.5,65.9,312.2,27,10,0.79,39.3,21,32.4,38.9,21,32.1,9,24.1,0,0,0,31.3,14.8,73.9,1007.8,24.4,274.9,23.8,10,0.6,1440,50.4000393751896,79.9631903540004,20.8366763320836
20,40.8142857142857,28.7428571428571,35,41.6,29.2857142857143,35.2857142857143,15.2428571428571,32.8,0.0142857142857143,14.2857142857143,0.595714285714286,0,37.3714285714286,19.0285714285714,266.857142857143,1008.4,42.2571428571429,300.342857142857,25.9571428571429,9.85714285714286,0.637142857142857,42,30,35.9,43.4,31.6,36.7,18.8,42.7,0.1,100,4.17,0,44.6,22.7,322.2,1009,85.6,309.5,26.7,10,0.95,39.5,28,34.2,39.4,27.2,33.7,9.7,21.7,0,0,0,25.9,14.8,191.8,1007.5,11.8,274.2,23.8,9,0,1440,47.2912010427677,75.5162613095659,19.0661207954089
14,42.4142857142857,29.3714285714286,35.7428571428571,44.8714285714286,31.3142857142857,37.2,17.5571428571429,36.6285714285714,0,0,0,0,40.6571428571429,22.3142857142857,275.157142857143,1007.61428571429,34.9714285714286,302.157142857143,26.1285714285714,9.71428571428571,0.161428571428571,44.3,30,36.7,54.3,32.8,39.2,19.4,40.2,0,0,0,0,44.6,24.8,303.6,1008.8,61.3,313,27.1,10,0.25,41,28.8,34.6,42.7,30.3,36.1,16,33.5,0,0,0,35.6,18.4,253.7,1006.5,1.4,274.3,23.6,9,0.06,1440,42.9487970708597,67.9036147502938,17.9939491318332
18,40.6142857142857,28.4,34.4571428571429,41.5142857142857,28.9571428571429,35.0285714285714,16.2428571428571,36.0714285714286,0.442857142857143,28.5714285714286,1.19142857142857,0,37.5428571428571,19.9,263.914285714286,1008.87142857143,69.6571428571429,288.771428571429,24.9714285714286,9.57142857142857,0.415714285714286,43.2,29.4,36.1,43.8,29.7,36.7,19.6,44.5,3,100,4.17,0,45.7,25.9,286.8,1010.7,84.7,317.4,27.5,10,0.52,38.4,27,32.9,39.2,28.3,34.2,12.4,25.4,0,0,0,25.2,14.4,243.9,1006.3,46.9,267,23.3,9,0.31,1440,37.3620092811006,56.3362917353409,18.3873329308298
30,40.3285714285714,28.6714285714286,34.3428571428571,41.6857142857143,29.6428571428571,35.3,16.7857142857143,38.0285714285714,0.285714285714286,42.8571428571429,2.97714285714286,0,36.2142857142857,18.3,230.471428571429,1009.05714285714,41.1285714285714,289.057142857143,24.9857142857143,9.71428571428571,0.648571428571429,42,30,35.9,44.5,31.9,36.2,22,58.3,1.6,100,12.5,0,41,24.5,277.2,1010,75,311.3,27,10,0.75,38,27,31.8,39.9,28.6,34.3,12.9,27.8,0,0,0,31,15.5,155.5,1007.4,7.8,258.2,22.2,9,0.55,1440,31.8320800488645,44.9999282966961,18.6643127527502
16,39.7142857142857,28.7714285714286,34.2142857142857,40.9285714285714,30.1857142857143,35.4428571428571,17.8714285714286,40.0285714285714,0.185714285714286,28.5714285714286,1.19142857142857,0,42.9714285714286,21.6571428571429,257.042857142857,1008.74285714286,58.1857142857143,291.157142857143,25.2285714285714,9.57142857142857,0.874285714285714,42,30,35.5,42.3,31.1,36.6,19.4,45.9,1,100,4.17,0,48.6,24.5,270,1010,88.3,305.6,26.5,10,0.97,38,27.8,33.3,39.7,28,34.8,15.7,32.2,0,0,0,39.2,19.1,237,1007.4,17.8,277.4,23.9,9,0.78,1440,27.7804842390195,36.4244941353196,19.1368076928938
27,40.1142857142857,28.6,34.3428571428571,43.5428571428571,30.7428571428571,36.8,19.7714285714286,44.2571428571429,0,0,0,0,43.5571428571429,23.5142857142857,250.528571428571,1009.91428571429,59.9428571428571,293.2,25.4,9.85714285714286,0.11,42,29.7,35.5,47.4,32.1,38.5,21.2,52.6,0,0,0,0,48.6,26.6,271.9,1011.3,83.9,304.6,26.3,10,0.22,38,28,32.6,40.7,29.7,35.8,17.9,37.2,0,0,0,30.6,20.3,214,1008.9,25.3,267.3,23.2,9,0,1440,23.913757037996,29.9384236032313,17.8887673330427
37,37.1,25.5285714285714,31.3428571428571,41.9714285714286,26.7,35.0428571428571,22.4428571428571,61.1285714285714,7.15085714285714,71.4285714285714,4.16714285714286,0,38.9285714285714,18.2,241.871428571429,1011.67142857143,75.5428571428571,266.328571428571,23.0714285714286,8.42857142857143,0.361428571428571,39,28,33.3,44.7,31.3,37.9,23.2,69.5,24.265,100,8.33,0,43.9,20.5,265.1,1012.6,90.3,296.5,25.8,9,0.47,34.1,23,29.2,37.3,23,32.4,21.2,54.5,0,0,0,32.4,15.5,229.2,1010.7,61.7,222.8,19.2,7,0.25,1440,21.2285449781201,26.1240600730434,16.3327269408438
38,38.2285714285714,26.5285714285714,31.8857142857143,44.6428571428571,28.4,36.4428571428571,23.1428571428571,61.8714285714286,7.81457142857143,85.7142857142857,5.35714285714286,0,41.6142857142857,20.7142857142857,245.471428571429,1011.71428571429,55.9142857142857,286.428571428571,24.7714285714286,9,0.601428571428571,41,28.6,33.2,46.1,32.7,38.5,23.7,73.4,27.868,100,8.33,0,46.1,23,259.8,1012.4,69.6,296.7,25.6,9,0.7,34.7,24,28.8,42.1,24,31.7,22.6,56.6,0,0,0,32.8,17.6,232.6,1011.3,47.5,277.5,24,9,0.5,1440,20.7872924780605,24.1953934159544,17.3793734157326
28,36.1571428571429,25.9285714285714,30.7714285714286,42.3285714285714,27.0571428571429,34.7714285714286,23.0142857142857,64.8571428571429,2.26771428571429,71.4285714285714,4.16857142857143,0,36.6857142857143,17.3,240.7,1010.64285714286,62.8714285714286,256.442857142857,22.2,8.28571428571429,0.827142857142857,37.6,28,32.2,47.1,30.7,37.1,23.7,71.8,10.882,100,12.5,0,41.8,21.2,256.9,1011.7,86.8,303.1,26.3,10,0.93,34.1,23.6,29,39.5,23.6,32.1,22.4,57.8,0,0,0,27.4,11.2,202.2,1009.4,21.1,156.4,13.5,5,0.73,1440,23.9245651398343,23.6796156662281,24.1699893632923
47,33.7,24.6428571428571,28.9285714285714,40.4142857142857,25.1571428571429,32.7857142857143,23.8857142857143,75.2571428571429,11.3695714285714,71.4285714285714,4.76142857142857,0,32.5571428571429,14.2,259.471428571429,1011.38571428571,75.0857142857143,212.257142857143,18.3571428571429,6.85714285714286,0.205714285714286,35,27.7,31.1,42.5,31.3,37.2,24.7,80.4,25.514,100,8.33,0,37.8,16.2,273.4,1012.5,91.9,253.1,21.8,8,0.96,31.2,22.9,27.6,38.3,22.9,30.6,23.3,69.4,0,0,0,27.4,11.5,244.3,1009.8,61.5,143.2,12.4,4,0,1440,30.3240902557217,25.0514438687551,35.5966356771763
88,33.1,24.4285714285714,28.3428571428571,38.5142857142857,24.4285714285714,31.1285714285714,23.2571428571429,75.1142857142857,11.1005714285714,100,10.1185714285714,0,33.4571428571429,16.0285714285714,258.371428571429,1012.22857142857,76.0428571428571,213.185714285714,18.4,7.14285714285714,0.308571428571429,33.9,25.9,29,41.1,25.9,32.6,23.6,79.7,42.412,100,20.83,0,41.4,20.5,279.1,1012.9,88.5,247.9,21.2,8,0.41,32,22.8,27.1,36.2,22.8,28.9,22.9,73.1,0.8,100,4.17,27,10.8,242.9,1011.8,66,161.5,14,6,0.2,1440,34.2415447493996,28.7924640278022,39.691069967819
296,31.5,23.9285714285714,27.3857142857143,36.6,23.9285714285714,29.7285714285714,23.3857142857143,79.7714285714286,14.2862857142857,100,13.6885714285714,0,32.8285714285714,15.2857142857143,237.457142857143,1012.27142857143,79.0857142857143,197.085714285714,17.0428571428571,6.57142857142857,0.554285714285714,33.1,26.1,28.9,38.7,26.1,32.7,24,86.2,51.185,100,33.33,0,37.1,18.4,271.9,1013.6,92.7,273.7,23.7,9,0.65,27.7,21.9,25.6,31.4,21.9,26.5,23.1,75.6,0.34,100,4.17,26.3,11.2,181.2,1011.2,63.4,92.9,8,3,0.45,1440,38.00505983685,33.3489185088512,42.6606557428235
616,31.9857142857143,23.7142857142857,27.3142857142857,38.1285714285714,23.7142857142857,29.9,23.7285714285714,81.7571428571429,13.651,100,17.26,0,29.4714285714286,13.6142857142857,228.571428571429,1011.41428571429,75.5428571428571,181.071428571429,15.6,6.14285714285714,0.778571428571429,34.1,25.2,28.9,43,25.2,32.9,24.6,85.7,25.088,100,33.33,0,34.6,16.6,259.4,1012,89.8,270.8,23.3,9,0.88,28.1,22,25.5,31,22,25.9,22.9,77.6,0.6,100,8.33,25.2,10.1,172,1009.9,42.1,37.7,3.2,1,0.68,1440,42.220645556787,36.895211417958,47.5460698454067
565,31.4285714285714,23.6714285714286,27.4142857142857,37.4571428571429,23.6714285714286,29.9142857142857,23.6857142857143,81.0142857142857,9.22528571428571,100,6.55,0,29.6142857142857,13.3857142857143,250.285714285714,1011.85714285714,80.3714285714286,209.642857142857,18.1428571428571,7,0.441428571428571,33.3,25.8,28.4,40,25.8,31.7,24.3,87.7,25.911,100,12.5,0,33.5,16.6,266.7,1012.6,88.9,245.4,21.2,9,0.98,28.7,22.6,25.6,33.8,22.6,26.9,23.3,76.5,0.1,100,4.17,23.4,11.2,226.5,1011.4,67.2,136.2,11.7,5,0,1440,44.0236454958868,38.1838375524439,49.8632011225729
485,31.2857142857143,23.9571428571429,27.6,37.6142857142857,23.9571428571429,30.3428571428571,23.9428571428571,81.3142857142857,6.292,85.7142857142857,7.73857142857143,0,32.7428571428571,14.0428571428571,239.385714285714,1013.41428571429,71.7428571428571,208.742857142857,18.0714285714286,6.71428571428571,0.261428571428571,33,25.6,28.9,41.5,25.6,32.8,24.7,85,25,100,20.83,0,41,18.7,262,1014.6,89.6,274.6,24,9,0.36,29,22.9,26.6,33.8,22.9,28.3,23.6,76.1,0,0,0,25.2,10.4,205.8,1012.7,55.9,125.9,10.8,4,0.15,1440,45.2773425132337,37.5736961940021,52.9812920253686
